offloading_level,onset_time_ms,developmental_profile,seed,subject_id,ODI,PDI,CLI,AEI,final_synaptic_density,density_change,final_firing_rate_e,final_firing_rate_i,mean_active_weight,n_active_synapses,total_spikes_e,mean_neuromodulation,final_offloading,mean_gamma
0.6,1000.0,ADOLESCENCE_PRECOCE,46,ADOLESCENCE_PRECOCE_0.6_1000.0_4,0.13832191630396642,0.3564499042131244,0.45081191929971937,0.2851543324347859,0.34878317810377957,0.05,12.607239066691028,8.21266074174591,0.4727921342442283,15981,33150,0.712,0.6,1.2
0.6,1000.0,ADULTE_JEUNE,42,ADULTE_JEUNE_0.6_1000.0_0,0.10709911477709338,0.21030163797991214,0.51737222615588,0.4496440489376988,0.31614019777592356,0.05,11.135720114546615,11.195445794811642,0.5424489096425573,14663,40920,0.712,0.6,0.8
0.6,1000.0,ADULTE_JEUNE,43,ADULTE_JEUNE_0.6_1000.0_1,0.10570709286236767,0.2192587631102378,0.4491979607527838,0.540193095239015,0.28764665689205393,0.05,13.343269465973142,8.29172821781553,0.5437982465339973,13731,35152,0.712,0.6,0.8
0.6,1000.0,ADULTE_JEUNE,44,ADULTE_JEUNE_0.6_1000.0_2,0.0830740239677674,0.2347665170344728,0.4622510312062976,0.5441573296456855,0.31507354468071624,0.05,12.326045598222235,10.202907210956294,0.47839567081742324,14465,40997,0.712,0.6,0.8
0.6,1000.0,ADULTE_JEUNE,45,ADULTE_JEUNE_0.6_1000.0_3,0.08795245261364071,0.23619293273613143,0.42191825116247544,0.5142941621734594,0.22629343488173026,0.05,12.124874641777872,8.967713404399104,0.46871112381489793,16370,41846,0.712,0.6,0.8
0.6,1000.0,ADULTE_JEUNE,46,ADULTE_JEUNE_0.6_1000.0_4,0.10796620085094627,0.29901941529156784,0.4542533891903227,0.5297704546885614,0.27306921787625554,0.05,11.617422338093473,9.053580140233262,0.6226750609722664,16036,40523,0.712,0.6,0.8
0.6,3000.0,ENFANCE_PRECOCE,42,ENFANCE_PRECOCE_0.6_3000.0_0,0.12940081197864595,0.43244807107388156,0.4803878367188935,0.10768771943646595,0.3278850796243681,0.05,13.052061068834027,10.109101350908306,0.4979307832558149,17542,43372,0.712,0.6,2.0
0.6,3000.0,ENFANCE_PRECOCE,43,ENFANCE_PRECOCE_0.6_3000.0_1,0.11387838768066402,0.5209113459870118,0.4911165803016707,0.11136658658319595,0.2574119612403925,0.05,12.630663077966028,9.289826485335794,0.6109216339742449,16570,32237,0.712,0.6,2.0
0.6,3000.0,ENFANCE_PRECOCE,44,ENFANCE_PRECOCE_0.6_3000.0_2,0.11903507307918643,0.47488571650891326,0.4497512944580594,0.1318685969259336,0.35161964678110325,0.05,10.113709407410418,7.962521614940314,0.505903160071516,16422,33064,0.712,0.6,2.0
0.6,3000.0,ENFANCE_PRECOCE,45,ENFANCE_PRECOCE_0.6_3000.0_3,0.096329932612916,0.40583596981806386,0.39708314295956815,0.09550413447328673,0.2782934328462668,0.05,10.26919873961024,9.906683237534073,0.5405987623714469,15078,43806,0.712,0.6,2.0
0.6,3000.0,ENFANCE_PRECOCE,46,ENFANCE_PRECOCE_0.6_3000.0_4,0.10547108689157081,0.5534605884726259,0.4631805021645981,0.10832499296501971,0.3175001244354292,0.05,11.18099083229965,11.849935311545961,0.5104559584326714,16584,44496,0.712,0.6,2.0
0.6,3000.0,ADOLESCENCE_PRECOCE,42,ADOLESCENCE_PRECOCE_0.6_3000.0_0,0.11558756914957626,0.366122590990152,0.3784297195753535,0.36942747377968055,0.33733126838222477,0.05,10.471223850543835,10.11932345588591,0.6136096256853099,16288,37974,0.712,0.6,1.2
0.6,3000.0,ADOLESCENCE_PRECOCE,43,ADOLESCENCE_PRECOCE_0.6_3000.0_1,0.10982121976874842,0.3822941955119521,0.45132320781054497,0.29290405325208907,0.2625251450179924,0.05,12.2124242746264,8.516125255925255,0.485402230902598,15511,43874,0.712,0.6,1.2
0.6,3000.0,ADOLESCENCE_PRECOCE,44,ADOLESCENCE_PRECOCE_0.6_3000.0_2,0.10369914650325021,0.3651353893021786,0.5015168809607424,0.2934035122379349,0.3280712430076567,0.05,12.694406499625666,11.764717723272664,0.47731553328413534,17276,40303,0.712,0.6,1.2
0.6,3000.0,ADOLESCENCE_PRECOCE,45,ADOLESCENCE_PRECOCE_0.6_3000.0_3,0.1272626720455073,0.33339810110192863,0.3672926298051577,0.40301731046874767,0.27811474849608664,0.05,11.569558040248412,9.819545452161249,0.5124053591493051,15521,42087,0.712,0.6,1.2
0.6,3000.0,ADOLESCENCE_PRECOCE,46,ADOLESCENCE_PRECOCE_0.6_3000.0_4,0.11754660733346192,0.39751587460802273,0.46325605480097803,0.34123968621345885,0.23164320300718563,0.05,12.505687126248619,9.636946081993708,0.5026695979154956,15138,44804,0.712,0.6,1.2
0.6,3000.0,ADULTE_JEUNE,42,ADULTE_JEUNE_0.6_3000.0_0,0.13437712819452563,0.18100068184683366,0.5212341222565404,0.3606679737200102,0.2702819208191585,0.05,11.322105875131156,10.97764218366328,0.4917779820269983,14031,36974,0.712,0.6,0.8
0.6,3000.0,ADULTE_JEUNE,43,ADULTE_JEUNE_0.6_3000.0_1,0.09916047639644847,0.23311209400635127,0.4023623068261887,0.4668874666738013,0.3257758511295454,0.05,8.839128017138043,10.35835799290752,0.505621067190912,14907,34178,0.712,0.6,0.8
0.6,3000.0,ADULTE_JEUNE,44,ADULTE_JEUNE_0.6_3000.0_2,0.09744341805512542,0.23892075356368092,0.4314033209992013,0.46928893480131767,0.32574985860985817,0.05,13.391935975905243,10.144017667623194,0.5912851721387391,17469,32944,0.712,0.6,0.8
0.6,3000.0,ADULTE_JEUNE,45,ADULTE_JEUNE_0.6_3000.0_3,0.10716289035987393,0.21258363182445503,0.47230407218538506,0.44911009795129136,0.25647142188710986,0.05,10.119963620329433,8.419012110364022,0.5198699481616957,13433,44292,0.712,0.6,0.8
0.6,3000.0,ADULTE_JEUNE,46,ADULTE_JEUNE_0.6_3000.0_4,0.11003540472428389,0.2655487384522816,0.46056776608722666,0.44233571037249175,0.3020001722735929,0.05,12.946867440637336,9.580050087237803,0.6581300099581034,15093,40428,0.712,0.6,0.8
0.6,5000.0,ENFANCE_PRECOCE,42,ENFANCE_PRECOCE_0.6_5000.0_0,0.11830392970506513,0.4609970770757083,0.4513736858307519,0.09328482958996552,0.3627087854631447,0.05,10.221583210312513,8.569640056147824,0.5861383875672039,15960,42340,0.712,0.6,2.0
0.6,5000.0,ENFANCE_PRECOCE,43,ENFANCE_PRECOCE_0.6_5000.0_1,0.11585561674855625,0.491083770657881,0.45481478510994894,0.11176632553271602,0.3138146807003799,0.05,12.278295066338897,10.430510788322422,0.5372775220463162,16185,30758,0.712,0.6,2.0
0.6,5000.0,ENFANCE_PRECOCE,44,ENFANCE_PRECOCE_0.6_5000.0_2,0.13667551777924067,0.5388276986325895,0.5410422094501839,0.11995535314477021,0.32528721623794077,0.05,13.27562769239254,8.506825569202945,0.5540328819296042,17900,40034,0.712,0.6,2.0
0.6,5000.0,ENFANCE_PRECOCE,45,ENFANCE_PRECOCE_0.6_5000.0_3,0.14169794597945654,0.4771996280063112,0.5168635931428438,0.13009299025998342,0.3148620199969205,0.05,11.937306235676466,9.408202594885825,0.5217876181932742,17930,36362,0.712,0.6,2.0
0.6,5000.0,ENFANCE_PRECOCE,46,ENFANCE_PRECOCE_0.6_5000.0_4,0.12500243564273197,0.3608911437641046,0.4175632033822236,0.11452360070869881,0.2794607483431082,0.05,12.147568420107993,11.252712636281721,0.5508177436201082,19409,40882,0.712,0.6,2.0
0.6,5000.0,ADOLESCENCE_PRECOCE,42,ADOLESCENCE_PRECOCE_0.6_5000.0_0,0.12007913813435113,0.3609481971157648,0.40544656118201,0.27976160305114794,0.3637175812667647,0.05,11.640267235574155,9.423248591600958,0.514121455512706,16568,40625,0.712,0.6,1.2
0.6,5000.0,ADOLESCENCE_PRECOCE,43,ADOLESCENCE_PRECOCE_0.6_5000.0_1,0.0966407239827204,0.34114885046255117,0.4456649349769567,0.2709360001838637,0.26241858393611806,0.05,11.547685829483077,9.770838296815587,0.5907795297996699,13406,35853,0.712,0.6,1.2
0.6,5000.0,ADOLESCENCE_PRECOCE,44,ADOLESCENCE_PRECOCE_0.6_5000.0_2,0.11982332229952346,0.3387007846028973,0.500179534651917,0.3634681393270904,0.2767860488633647,0.05,11.74910879657209,11.069137294380242,0.5514752726642267,14606,36491,0.712,0.6,1.2
0.6,5000.0,ADOLESCENCE_PRECOCE,45,ADOLESCENCE_PRECOCE_0.6_5000.0_3,0.08821698016351565,0.40457653045514147,0.41500930705146183,0.3776474781392559,0.30932656572883027,0.05,12.172434709729686,8.878567577399142,0.6047803052228155,18169,41349,0.712,0.6,1.2
0.6,5000.0,ADOLESCENCE_PRECOCE,46,ADOLESCENCE_PRECOCE_0.6_5000.0_4,0.10140930525373511,0.38812806054821186,0.39600657201581013,0.33487522989187507,0.3520384712191951,0.05,13.071653580581168,9.281399327948359,0.5035801096332414,14778,37894,0.712,0.6,1.2
0.6,5000.0,ADULTE_JEUNE,42,ADULTE_JEUNE_0.6_5000.0_0,0.09952682604281207,0.18828695661541758,0.44057641906612166,0.32338366032189125,0.2621895488366334,0.05,12.30564368655879,8.369350790794599,0.6243612249050647,15538,29263,0.712,0.6,0.8
0.6,5000.0,ADULTE_JEUNE,43,ADULTE_JEUNE_0.6_5000.0_1,0.09182896596203119,0.21258663308774825,0.42087036620158863,0.46301252898681605,0.25979340910957927,0.05,12.201505239104163,9.414213773431296,0.5082545384102963,17618,47890,0.712,0.6,0.8
0.6,5000.0,ADULTE_JEUNE,44,ADULTE_JEUNE_0.6_5000.0_2,0.11241375286971794,0.20821794745203512,0.42220261218221583,0.4930736641745236,0.23916912895140852,0.05,12.214274100522568,9.258136053205043,0.5402882603577949,18807,39009,0.712,0.6,0.8
0.6,5000.0,ADULTE_JEUNE,45,ADULTE_JEUNE_0.6_5000.0_3,0.11259493070904628,0.22744777052248022,0.421209129599153,0.41450173849564087,0.2697604438085093,0.05,12.769661795381953,9.20487307285493,0.650293399302696,15035,31350,0.712,0.6,0.8
0.6,5000.0,ADULTE_JEUNE,46,ADULTE_JEUNE_0.6_5000.0_4,0.09354988214742634,0.23927668855705464,0.4349086251184817,0.40122091107199903,0.242942414939472,0.05,13.472608914654925,9.527774475007625,0.6055791795564511,17143,34065,0.712,0.6,0.8
0.9,1000.0,ENFANCE_PRECOCE,42,ENFANCE_PRECOCE_0.9_1000.0_0,0.18538443025920381,0.6872992816431137,0.6529011229298708,0.11817453215449815,0.26173641004996845,0.05,11.512451598700986,9.106060898694313,0.6279596911362375,18312,36546,0.568,0.9,2.0
0.9,1000.0,ENFANCE_PRECOCE,43,ENFANCE_PRECOCE_0.9_1000.0_1,0.22892617409846955,0.7512334613592985,0.6848881863500689,0.08014277338859255,0.32389280223082806,0.05,10.118715865022036,8.61549938997932,0.45205799626723864,17690,33226,0.568,0.9,2.0
0.9,1000.0,ENFANCE_PRECOCE,44,ENFANCE_PRECOCE_0.9_1000.0_2,0.2240949084804737,0.49743769633343005,0.645561037863678,0.10282420471990947,0.3229066782228188,0.05,10.315947118623784,9.21369209770475,0.5997659018407004,13332,34994,0.568,0.9,2.0
0.9,1000.0,ENFANCE_PRECOCE,45,ENFANCE_PRECOCE_0.9_1000.0_3,0.19501338339074792,0.6454405048865997,0.7326644742742372,0.09546647736314623,0.31663718725081696,0.05,11.223137782577112,8.001484623368427,0.5716887099295248,18464,37041,0.568,0.9,2.0
0.9,1000.0,ENFANCE_PRECOCE,46,ENFANCE_PRECOCE_0.9_1000.0_4,0.25970630897131664,0.7047533376165775,0.7161485747950705,0.10109760145315923,0.2795003288364879,0.05,10.12404443911966,7.2629140890506365,0.6940838993352987,17760,32195,0.568,0.9,2.0
0.9,1000.0,ADOLESCENCE_PRECOCE,42,ADOLESCENCE_PRECOCE_0.9_1000.0_0,0.20755370710578414,0.5733051240401705,0.6583946584468114,0.18736034253059441,0.3437567035986359,0.05,10.46761142635953,8.864433401037427,0.47912083414862333,14383,33987,0.568,0.9,1.2
0.9,1000.0,ADOLESCENCE_PRECOCE,43,ADOLESCENCE_PRECOCE_0.9_1000.0_1,0.2001649194438126,0.6007684310102739,0.5968310077309283,0.1987572074105291,0.37163597831656225,0.05,9.442706292420649,7.993184004201023,0.5131021557552293,15278,35329,0.568,0.9,1.2
0.9,1000.0,ADOLESCENCE_PRECOCE,44,ADOLESCENCE_PRECOCE_0.9_1000.0_2,0.21952393676559445,0.494881162094203,0.6220473000969655,0.20560125194419004,0.3120280959435726,0.05,10.360280649650663,8.309263639562602,0.5319598008066199,17241,35081,0.568,0.9,1.2
0.9,1000.0,ADOLESCENCE_PRECOCE,45,ADOLESCENCE_PRECOCE_0.9_1000.0_3,0.20427558201336907,0.4650588890197337,0.5164380457597469,0.18674777196213352,0.2725567587792436,0.05,11.190249099989824,5.800704631988663,0.4806032780141077,14813,38590,0.568,0.9,1.2
0.9,1000.0,ADOLESCENCE_PRECOCE,46,ADOLESCENCE_PRECOCE_0.9_1000.0_4,0.18536885626814065,0.5000373564605786,0.5994039008477824,0.22758284277641433,0.29570948241334866,0.05,9.52442613882391,7.242114904413277,0.48866831042054876,18871,37764,0.568,0.9,1.2
0.9,1000.0,ADULTE_JEUNE,42,ADULTE_JEUNE_0.9_1000.0_0,0.16923688708868417,0.3118903784017092,0.7209655288739198,0.38176124848519133,0.28347452288407665,0.05,7.901202472289446,8.207755016858913,0.5809339148943119,17468,36495,0.568,0.9,0.8
0.9,1000.0,ADULTE_JEUNE,43,ADULTE_JEUNE_0.9_1000.0_1,0.19000527108218807,0.348033440211064,0.5552832863455618,0.3561909416381213,0.35422203753860715,0.05,8.485210360400444,8.085366409005244,0.5503878032689292,19686,32893,0.568,0.9,0.8
0.9,1000.0,ADULTE_JEUNE,44,ADULTE_JEUNE_0.9_1000.0_2,0.18071847005947592,0.34779044355779026,0.7236682126608969,0.37625494039862223,0.25120710367883015,0.05,11.186351655713231,9.615228713782134,0.5227851353577608,17158,33851,0.568,0.9,0.8
0.9,1000.0,ADULTE_JEUNE,45,ADULTE_JEUNE_0.9_1000.0_3,0.18164743908619851,0.3636284165932277,0.6325417850392889,0.40492656027810386,0.24974040652315424,0.05,10.274135484180313,8.132681800017563,0.6865255069734956,15006,35463,0.568,0.9,0.8
0.9,1000.0,ADULTE_JEUNE,46,ADULTE_JEUNE_0.9_1000.0_4,0.2224182061874278,0.26702333600520295,0.7259958452529471,0.33927116381097044,0.29516386231611874,0.05,8.7001364920494,7.719782021089018,0.5642787384890097,15503,34186,0.568,0.9,0.8
0.9,3000.0,ENFANCE_PRECOCE,42,ENFANCE_PRECOCE_0.9_3000.0_0,0.21528777151241166,0.6419060721102611,0.7958657084770939,0.09744097314155907,0.3207616778605758,0.05,12.21308222490213,8.998782852734179,0.6939008460251276,15192,38904,0.568,0.9,2.0
0.9,3000.0,ENFANCE_PRECOCE,43,ENFANCE_PRECOCE_0.9_3000.0_1,0.187147528104391,0.7740235217056297,0.6858910402465108,0.09588631078693684,0.2788508926306063,0.05,10.188108349845818,7.833178105573255,0.5983134969543729,19953,36047,0.568,0.9,2.0
0.9,3000.0,ENFANCE_PRECOCE,44,ENFANCE_PRECOCE_0.9_3000.0_2,0.21794525843513168,0.5433317959939602,0.4878392670373226,0.10267608611132795,0.32010968767815207,0.05,11.140955222604951,7.8205257391807,0.6175468014885617,15663,30287,0.568,0.9,2.0
0.9,3000.0,ENFANCE_PRECOCE,45,ENFANCE_PRECOCE_0.9_3000.0_3,0.2789895374350007,0.7282040070043445,0.7013904488852667,0.09222854286942858,0.3107973497602614,0.05,9.791155140348103,10.377801730882451,0.4605142936156133,15519,34076,0.568,0.9,2.0
0.9,3000.0,ENFANCE_PRECOCE,46,ENFANCE_PRECOCE_0.9_3000.0_4,0.2218315876441756,0.6225509426342899,0.6962862670347064,0.10800956201081514,0.3552629055243013,0.05,10.382604050954843,9.47482049269586,0.6637586019640012,20276,36208,0.568,0.9,2.0
0.9,3000.0,ADOLESCENCE_PRECOCE,42,ADOLESCENCE_PRECOCE_0.9_3000.0_0,0.17693371930412846,0.544678335225179,0.7124669154390744,0.2147057719454156,0.2782676035936465,0.05,9.84519060561544,9.193494018077212,0.4980361319057644,15714,35733,0.568,0.9,1.2
0.9,3000.0,ADOLESCENCE_PRECOCE,43,ADOLESCENCE_PRECOCE_0.9_3000.0_1,0.19168599518604054,0.4680717363096179,0.5763821801953226,0.18487700787212086,0.319435436890288,0.05,10.432371823372009,7.440762103830207,0.5804691350005808,18371,34019,0.568,0.9,1.2
0.9,3000.0,ADOLESCENCE_PRECOCE,44,ADOLESCENCE_PRECOCE_0.9_3000.0_2,0.19067801201249007,0.4910968209739966,0.6170227460329872,0.16654069217315753,0.24695963832858123,0.05,9.904641469885908,10.621268469165834,0.6294390839700126,15971,32437,0.568,0.9,1.2
0.9,3000.0,ADOLESCENCE_PRECOCE,45,ADOLESCENCE_PRECOCE_0.9_3000.0_3,0.1933075522773595,0.5090313977263523,0.7438441633814001,0.20799453776144403,0.3027122584023642,0.05,8.816063412558915,8.069541780206173,0.5151757624068509,19929,27809,0.568,0.9,1.2
0.9,3000.0,ADOLESCENCE_PRECOCE,46,ADOLESCENCE_PRECOCE_0.9_3000.0_4,0.21901050373290765,0.5311246494545608,0.6101982655841277,0.19603795968610216,0.2939746453366315,0.05,10.574362742937552,7.402065747926992,0.6072558785437085,17192,36228,0.568,0.9,1.2
0.9,3000.0,ADULTE_JEUNE,42,ADULTE_JEUNE_0.9_3000.0_0,0.24173604020767978,0.3266676293141145,0.6396272320878429,0.39840458882132995,0.2637991178237847,0.05,9.272841883623633,9.10225296968156,0.45091710502148374,20876,31170,0.568,0.9,0.8
0.9,3000.0,ADULTE_JEUNE,43,ADULTE_JEUNE_0.9_3000.0_1,0.20065663160766356,0.2937398735015513,0.6385654280872067,0.3029513293197986,0.29471077657538325,0.05,11.991353036773129,7.451225847351902,0.5123923284215254,19492,27363,0.568,0.9,0.8
0.9,3000.0,ADULTE_JEUNE,44,ADULTE_JEUNE_0.9_3000.0_2,0.16220976705385765,0.40672894022051775,0.732818015505348,0.33960243074098684,0.31305016478562614,0.05,11.210165855866675,8.701148121467023,0.6146508901664016,14907,29732,0.568,0.9,0.8
0.9,3000.0,ADULTE_JEUNE,45,ADULTE_JEUNE_0.9_3000.0_3,0.16530345689011097,0.38318820984960567,0.67305688413321,0.3517328992441056,0.2520893864861975,0.05,11.938961767412689,9.71368997804934,0.6981147668242426,16010,34347,0.568,0.9,0.8
0.9,3000.0,ADULTE_JEUNE,46,ADULTE_JEUNE_0.9_3000.0_4,0.15084272342860994,0.3632711720819309,0.6186904315751063,0.29334634282749683,0.24062028177813125,0.05,10.519757435808394,9.29054660397988,0.5234549998996987,19558,29577,0.568,0.9,0.8
0.9,5000.0,ENFANCE_PRECOCE,42,ENFANCE_PRECOCE_0.9_5000.0_0,0.18330819604485873,0.698486576558945,0.6847617495704345,0.10683451632973588,0.33407719194645424,0.05,11.082703045768476,8.27056295382613,0.596205037366925,15811,30214,0.568,0.9,2.0
0.9,5000.0,ENFANCE_PRECOCE,43,ENFANCE_PRECOCE_0.9_5000.0_1,0.23416012479874787,0.6757203684254817,0.7429718631204955,0.09267059781304014,0.32603827640899213,0.05,9.41213661960852,9.464074320684567,0.547279408756606,17689,35494,0.568,0.9,2.0
0.9,5000.0,ENFANCE_PRECOCE,44,ENFANCE_PRECOCE_0.9_5000.0_2,0.2378327172613902,0.7381153759223683,0.7611977504159304,0.10714653634475924,0.3240818244291953,0.05,11.707340943041581,7.2942987126508525,0.6368048244285811,17098,42395,0.568,0.9,2.0
0.9,5000.0,ENFANCE_PRECOCE,45,ENFANCE_PRECOCE_0.9_5000.0_3,0.1678952859716327,0.6209679665724681,0.7084947195872728,0.14397051094902788,0.3118231256791963,0.05,12.38105435538035,7.27878373238389,0.5907924452361664,17054,35091,0.568,0.9,2.0
0.9,5000.0,ENFANCE_PRECOCE,46,ENFANCE_PRECOCE_0.9_5000.0_4,0.1710352639132963,0.7232260739599353,0.6131680882538475,0.08955393681629134,0.3173749289583219,0.05,7.842222370380973,8.122240548267342,0.6508737997619718,12838,35091,0.568,0.9,2.0
0.9,5000.0,ADOLESCENCE_PRECOCE,42,ADOLESCENCE_PRECOCE_0.9_5000.0_0,0.1650550799556618,0.5502656613244741,0.6652509894097588,0.19884092081567015,0.2911517579032526,0.05,9.359804933932725,6.646225559819866,0.6308157068657584,16092,37056,0.568,0.9,1.2
0.9,5000.0,ADOLESCENCE_PRECOCE,43,ADOLESCENCE_PRECOCE_0.9_5000.0_1,0.14981225844240303,0.38984767896885825,0.6276742768671446,0.16134854083105038,0.29275808036015105,0.05,10.160207335623586,8.726123554385547,0.6344293266348706,14848,28441,0.568,0.9,1.2
0.9,5000.0,ADOLESCENCE_PRECOCE,44,ADOLESCENCE_PRECOCE_0.9_5000.0_2,0.16853362549655032,0.3863824372542801,0.5742866667645669,0.1804821160182045,0.3107673638796161,0.05,11.37433684950057,8.719165468679016,0.5980751166023583,16539,33404,0.568,0.9,1.2
0.9,5000.0,ADOLESCENCE_PRECOCE,45,ADOLESCENCE_PRECOCE_0.9_5000.0_3,0.19304506129414012,0.49693715652319975,0.6425401954473694,0.17476905369426782,0.2760390800820229,0.05,9.677044751443276,7.721563038810574,0.462497953639887,16052,30274,0.568,0.9,1.2
0.9,5000.0,ADOLESCENCE_PRECOCE,46,ADOLESCENCE_PRECOCE_0.9_5000.0_4,0.2041158359121438,0.5947054553413109,0.7036885960655014,0.17603875854389459,0.3483815267496995,0.05,10.84083019783619,7.4181213597745765,0.6742247169564143,14913,30343,0.568,0.9,1.2
0.9,5000.0,ADULTE_JEUNE,42,ADULTE_JEUNE_0.9_5000.0_0,0.17136531581967926,0.352207727191641,0.6893389228510962,0.3130871310007759,0.27708170297751106,0.05,10.036786675543397,7.4759037516968405,0.5415205550674639,15377,33214,0.568,0.9,0.8
0.9,5000.0,ADULTE_JEUNE,43,ADULTE_JEUNE_0.9_5000.0_1,0.14285778043239303,0.3339286567080054,0.7117724821879914,0.2971384692769518,0.23267882269199505,0.05,11.625094099181688,7.030093656109525,0.6129786192977711,12954,34285,0.568,0.9,0.8
0.9,5000.0,ADULTE_JEUNE,44,ADULTE_JEUNE_0.9_5000.0_2,0.18900530619850464,0.27471759871868306,0.6860376692905896,0.304669691761819,0.28807124993297206,0.05,11.150118679344452,7.878234929428424,0.6606696408528931,19242,35690,0.568,0.9,0.8
0.9,5000.0,ADULTE_JEUNE,45,ADULTE_JEUNE_0.9_5000.0_3,0.2115365781092073,0.3560499182982869,0.6644748814267825,0.3813520092216548,0.29032164782250197,0.05,12.566001721415004,7.432143444131017,0.5645796734117176,18801,29926,0.568,0.9,0.8
0.9,5000.0,ADULTE_JEUNE,46,ADULTE_JEUNE_0.9_5000.0_4,0.2306600406541665,0.28797821318669015,0.6342173531379349,0.40394264839772476,0.26403187450454035,0.05,8.618267206021418,8.437393541626756,0.6343516585844549,15255,33929,0.568,0.9,0.8
